0.02,0.1,0.5,1,5,5n,compound
-0.0510626,0.258804,1.05503,12.6067,0.00296,0.00333,N-protein
-0.0491399,0.219815,1.11604,12.7566,0.00297,0.00344,N-protein
-0.0479658,0.104086,1.17904,12.9004,0.00316,0.00365,N-protein
-0.0461745,0.113033,1.24075,12.9209,0.00338,0.00385,N-protein
-0.0445027,0.120957,1.30567,13.0007,0.00363,0.00409,N-protein
-0.0431363,0.133386,1.37121,11.4521,0.00402,0.00443,N-protein
-0.0417286,0.132469,1.43845,11.6214,0.00435,0.0049,N-protein
-0.0399939,0.141629,1.47706,11.6973,0.00476,0.00529,N-protein
-0.0381296,0.148104,1.56016,11.6702,0.0051,0.00568,N-protein
-0.0405358,0.015601,1.63521,11.5477,0.00541,0.00605,N-protein
-0.0039099,0.162694,1.71588,11.3752,0.0058,0.00643,N-protein
-0.0033665,0.177986,1.79974,11.3205,0.00618,0.00693,N-protein
-0.0318172,0.176944,1.88747,11.4214,0.00658,0.00741,N-protein
-0.0307769,0.183786,1.98097,11.6208,0.00688,0.00793,N-protein
-0.0289986,0.192846,2.08095,11.8757,0.0072,0.00844,N-protein
-0.0272546,0.201274,2.18819,10.9261,0.00742,0.00877,N-protein
-0.0258191,0.206657,0.23054,11.4044,0.00768,0.0092,N-protein
-0.0024143,0.213958,2.43433,11.9078,0.00797,0.00968,N-protein
-0.0022661,0.222032,2.57768,1.2423,0.00825,0.01013,N-protein
-0.0210322,0.228845,2.74338,12.9495,0.00865,0.01059,N-protein
-0.0195107,0.237151,2.93131,13.4743,0.00911,0.01092,N-protein
-0.0180012,0.024445,3.15742,14.0088,0.00954,0.01134,N-protein
-0.0165157,0.249132,3.43331,14.5081,0.01005,0.01191,N-protein
-0.0151823,0.026188,3.77227,15.0385,0.01059,0.01246,N-protein
-0.0135839,0.265165,4.18679,15.4738,0.01111,0.01299,N-protein
-0.0121365,0.272566,4.67684,15.9454,0.01164,0.0136,N-protein
-0.0010684,0.279798,5.18465,1.5183,0.01233,0.01415,N-protein
-0.0140931,0.289341,5.73074,15.7201,0.01295,0.01486,N-protein
-0.0187857,0.026898,5.21535,13.4298,0.01269,0.01446,N-protein
-0.0213453,0.255101,4.65462,11.6237,0.01247,0.01411,N-protein
-0.0215194,0.243574,4.12134,1.0104,0.01229,0.01369,N-protein
-0.0251326,0.233304,3.63466,8.71369,0.01199,0.01326,N-protein
-0.0269988,0.222148,3.20179,7.69862,0.01172,0.01281,N-protein
-0.0285754,0.021464,0.28226,6.86168,0.01147,0.01239,N-protein
-0.0302613,0.204885,2.49043,6.13974,0.01109,0.01196,N-protein
-0.0031922,0.196212,2.20423,5.51389,0.01066,0.01148,N-protein
-0.0336317,0.181922,1.95732,4.97087,0.01022,0.01104,N-protein
-0.0354177,0.180194,1.74384,4.48992,0.00983,0.01055,N-protein
-0.0369464,0.171342,1.56433,4.06905,0.00934,0.01005,N-protein
-0.0385156,0.162539,1.40731,3.69298,0.00885,0.00955,N-protein
-0.0401704,0.154201,1.27253,3.35895,0.00842,0.00903,N-protein
-0.0414758,0.149045,1.15794,3.05412,0.00796,0.00854,N-protein
-0.0434773,0.139996,1.05811,2.77218,0.00748,0.00809,N-protein
-0.0045195,0.130996,1.01546,2.51118,0.00701,0.00763,N-protein
-0.0464176,0.012236,0.999574,0.22622,0.00655,0.00714,N-protein
-0.0458188,0.115175,0.833866,2.02759,0.00611,0.00667,N-protein
-0.0483905,0.107516,0.759111,1.80405,0.00568,0.00621,N-protein
-0.0513781,0.0249266,0.693384,1.62185,0.00531,0.00577,N-protein
-0.0528225,0.0082699,0.643372,1.44229,0.00488,0.00534,N-protein
-0.0542059,0.0811996,0.578924,1.24222,0.00446,0.00494,N-protein
-0.0556269,0.0071005,0.526569,1.07316,0.00408,0.00457,N-protein
-0.0574956,0.0614862,0.476192,1.04469,0.00373,0.00419,N-protein
-0.0591997,0.0513912,0.429623,0.792011,0.00338,0.00381,N-protein
-0.0060708,0.0411879,0.383853,0.656626,0.00305,0.00345,N-protein
-0.0621689,0.0316774,0.343509,0.533511,0.00275,0.00312,N-protein
-0.0637418,0.0222916,0.309539,0.421221,0.00245,0.00276,N-protein
-0.0651976,0.0170242,0.266103,0.318408,0.00218,0.00239,N-protein
-0.0632896,0.0234963,0.234894,0.225098,0.00189,0.00206,N-protein
-0.0669972,0.131287,0.197071,0.140376,0.00162,0.00176,N-protein
-0.0696586,0.000218962,0.168707,0.237978,0.0014,0.00151,N-protein
-0.0711374,0.000474317,0.138201,0.0249788,0.00121,0.00127,N-protein
-0.0007249,-0.000075104,0.170976,-0.104611,0.00106,0.00105,N-protein
-0.0742706,-0.00255592,0.0376847,-0.145296,89.5874,85.9043,N-protein
-0.0759285,-0.0536581,0.0025031,-0.183124,0.7729,69.6984,N-protein
-0.0753698,-0.0183724,-0.0301367,-0.025616,67.8914,57.1162,N-protein
-0.0782804,-0.0371662,-0.0793481,-0.320139,53.5071,47.3248,N-protein
-0.0800886,-0.0452341,-0.102133,-0.380838,46.3631,38.6809,N-protein
-0.0081577,-0.0514873,-0.142872,-0.434849,0.3679,32.7173,N-protein
-0.0831153,-0.0458475,-0.108147,-0.488746,30.1501,27.9459,N-protein
-0.0846337,-0.0658548,-0.014106,-0.545431,22.8018,22.2703,N-protein
-0.0860556,-0.0767034,-0.171291,-0.596211,14.8701,15.4589,N-protein
-0.0874124,-0.0874445,-0.204204,-0.065805,7.11411,6.78946,N-protein
-0.0889433,-0.0970538,-0.232655,-0.720839,-8.23871,-8.55232,N-protein
-0.0904162,-0.100625,-0.026185,-0.803538,-28.9311,-29.3936,N-protein
-0.0894921,-0.102293,-0.267849,-0.887866,-17.1161,-34.3337,N-protein
-0.0093115,-0.245302,-0.300647,-1.02623,-17.3444,-42.2644,N-protein
-0.0956145,-0.104514,-0.331789,-1.10454,-17.4287,-33.4522,N-protein
-0.0976589,-0.113849,-0.358391,-1.08945,-18.9535,-35.9767,N-protein
-0.0992933,-0.121339,-0.382974,-1.19645,-22.9512,-38.9027,N-protein
-0.0998414,-0.127959,-0.040768,-0.12438,-3.0707,-46.4502,N-protein
-0.010029,-0.134262,-0.420774,-1.39016,-51.3705,-57.6843,N-protein
-0.101089,-0.141465,-0.456564,-1.58332,-90.6721,-76.8381,N-protein
-0.101801,-0.014754,-0.477422,-1.81161,-99.0356,-98.3653,N-protein
-0.010247,-0.015414,-0.506733,-2.10502,-0.00111,-0.00129,N-protein
-0.146902,-0.161529,-0.530539,-2.52733,-0.00124,-0.00122,N-protein
-0.106117,-0.166588,-0.556347,-3.20694,-0.00145,-0.00121,N-protein
-0.107577,-0.170292,-0.539693,-0.44512,-0.00164,-0.00139,N-protein
-0.108755,-0.178696,-0.595644,-6.76358,-0.00182,-0.00153,N-protein
-0.110118,-0.184854,-0.623699,-9.78319,-0.00199,-0.00164,N-protein
-0.111989,-0.192179,-0.659109,-9.84434,-0.00213,-0.00166,N-protein
-0.113175,-0.198938,-0.687321,-1.0627,-0.00221,-0.00166,N-protein
-0.114502,-0.209334,-0.718371,-11.8357,-0.00224,-0.00166,N-protein
-0.115472,-0.211721,-0.749764,-1.2815,-0.0022,-0.00168,N-protein
-0.116849,-0.217977,-0.777787,-13.5043,-0.00213,-0.00172,N-protein
-0.118353,-0.224013,-0.812698,-13.9054,-0.00208,-0.0018,N-protein
-0.120027,-0.230816,-0.848914,-14.0716,-0.00182,-0.00193,N-protein
-0.121588,-0.023749,-0.891046,-12.8799,-0.00188,-0.00215,N-protein
-0.012492,-0.244224,-0.935082,-12.9575,-0.00195,-0.0025,N-protein
-0.124634,-0.025036,-0.986013,-13.0095,-0.002,-0.00288,N-protein
-0.125514,-0.025721,-1.03948,-13.0502,-0.00219,-0.00322,N-protein
-0.126969,-0.263136,-1.13997,-13.0894,-0.00247,-0.00355,N-protein
-0.128457,-0.269348,-1.09261,-13.1006,-0.00281,-0.00381,N-protein
-0.129966,-0.275674,-1.14025,-13.1165,-0.00313,-0.00415,N-protein
-0.130857,-0.276837,-1.15021,-13.1142,-0.00343,-0.00459,N-protein
-0.133256,-0.286595,-1.21809,-13.0665,-0.00376,-0.00513,N-protein
-0.133958,-0.292484,-1.27802,-1.2985,-0.00409,-0.00569,N-protein
-0.135499,-0.299423,-1.33716,-12.8458,-0.00444,-0.0062,N-protein
-0.137138,-0.305756,-1.39711,-1.2636,-0.00485,-0.00667,N-protein
-0.138655,-0.312159,-1.45902,-12.3578,-0.00529,-0.00712,N-protein
-0.141556,-0.319253,-1.52409,-12.0185,-0.00574,-0.0076,N-protein
-0.141009,-0.323939,-1.59528,-11.7149,-0.00632,-0.00813,N-protein
-0.142874,-0.330699,-1.67006,-11.5264,-0.00693,-0.00862,N-protein
-0.144349,-0.336183,-0.17482,-11.4768,-0.00738,-0.00932,N-protein
-0.145887,-0.342434,-1.83215,-10.8038,-0.008,-0.0098,N-protein
-0.147042,-0.348611,-1.92354,-11.0582,-0.00857,-0.01043,N-protein
-0.148324,-0.354714,-2.02344,-11.3432,-0.00922,-0.01097,N-protein
-0.149826,-0.360454,-2.13152,-11.6529,-0.00992,-0.01157,N-protein
-0.150757,-0.367422,-2.25254,-11.9916,-0.01062,-0.01219,N-protein
-0.152145,-0.373068,-2.38651,-1.2368,-0.01126,-0.01284,N-protein
-0.153901,-0.380049,-2.54018,-12.7629,-0.0119,-0.01353,N-protein
-0.015553,-0.385804,-2.71738,-13.1879,-0.01253,-0.01422,N-protein
-0.158533,-0.384845,-0.29132,-13.6288,-0.01319,-0.01499,N-protein
-0.157918,-0.395712,-3.18564,-14.0152,-0.01386,-0.01568,N-protein
-0.159902,-0.403111,-3.50926,-14.4291,-0.0145,-0.01638,N-protein
-0.160791,-0.409402,-3.89875,-14.8019,-0.01519,-0.01708,N-protein
-0.162606,-0.416286,-0.43487,-15.1408,-0.0159,-0.01779,N-protein
-0.164034,-0.423862,-4.84506,-15.4831,-0.01694,-0.0185,N-protein
-0.167371,-0.422459,-0.53702,-15.7703,-0.01777,-0.01943,N-protein
-0.324447,-0.10087,-8.09673,-45.2725,-0.02264,-0.02194,N-protein
-0.183925,-0.541648,-5.34024,-16.9508,-0.02007,-0.02119,N-protein
-0.175046,-0.468335,-4.44151,-12.2184,-0.01955,-0.0206,N-protein
-0.168421,-0.429456,-3.88723,-10.2889,-0.01899,-0.01993,N-protein
-0.163584,-0.403576,-3.43844,-8.87565,-0.01843,-0.01928,N-protein
-0.159042,-0.385171,-3.05177,-7.85717,-0.01786,-0.01865,N-protein
-0.157353,-0.369641,-2.71199,-7.00986,-0.01723,-0.01799,N-protein
-0.154897,-0.357006,-0.24171,-0.62723,-0.01665,-0.01729,N-protein
-0.152944,-0.346505,-2.16047,-5.63434,-0.016,-0.01662,N-protein
-0.150951,-0.336251,-1.93833,-0.51285,-0.01535,-0.01592,N-protein
-0.148806,-0.327596,-1.74611,-4.64683,-0.01469,-0.01524,N-protein
-0.146586,-0.319324,-1.58004,-4.23024,-0.01404,-0.01457,N-protein
-0.144349,-0.031197,-1.43634,-3.86322,-0.01336,-0.0139,N-protein
-0.142975,-0.303455,-0.13114,-3.54229,-0.0127,-0.01323,N-protein
-0.014056,-0.297269,-1.20448,-3.24015,-0.01208,-0.01256,N-protein
-0.139624,-0.289333,-1.10973,-2.97093,-0.0114,-0.01189,N-protein
-0.137332,-0.028205,-1.02838,-2.72546,-0.01073,-0.0112,N-protein
-0.135936,-0.275483,-0.948425,-2.49745,-0.01008,-0.01052,N-protein
-0.134336,-0.268385,-0.890041,-2.28753,-0.00941,-0.0099,N-protein
-0.132379,-0.260269,-0.821764,-0.21033,-0.00883,-0.00922,N-protein
-0.129922,-0.025611,-0.819621,-1.91475,-0.00819,-0.00854,N-protein
-0.129182,-0.250066,-0.732578,-1.72695,-0.00754,-0.00788,N-protein
-0.127417,-0.243161,-0.676756,-1.55133,-0.00691,-0.00721,N-protein
-0.125621,-0.237609,-0.626925,-1.38352,-0.00627,-0.00655,N-protein
-0.124056,-0.231553,-0.582256,-1.22728,-0.00564,-0.00594,N-protein
-0.122242,-0.223652,-0.053746,-1.08232,-0.00503,-0.0053,N-protein
-0.120512,-0.217966,-0.496088,-0.099821,-0.00443,-0.00467,N-protein
-0.119929,-0.206219,-0.045877,-1.04381,-0.00383,-0.00416,N-protein
-0.117517,-0.206042,-0.421101,-0.070945,-0.00326,-0.00356,N-protein
-0.116039,-0.198807,-0.387064,-0.584814,-0.00273,-0.003,N-protein
-0.114871,-0.192452,-0.352952,-0.047249,-0.00224,-0.00247,N-protein
-0.112976,-0.187004,-0.321384,-0.367724,-0.00182,-0.00201,N-protein
-0.001115,-0.179831,-0.293136,-0.002708,-0.00148,-0.0016,N-protein
-0.109886,-0.173754,-0.266832,-0.183706,-0.0012,-0.00129,N-protein
-0.108465,-0.166207,-0.023693,-0.138246,-98.4715,-0.00102,N-protein
-0.010672,-0.016039,-0.208236,-0.188633,-78.4618,-7.9251,N-protein
-0.010506,-0.153766,-0.185368,-0.0280437,-63.1587,-59.4818,N-protein
-0.102843,-0.147096,-0.175882,0.101198,-48.9158,-46.2226,N-protein
-0.102344,-0.140688,-0.141066,0.0432395,-39.1645,-40.6899,N-protein
-0.0293401,-0.133621,-0.108187,0.135988,-33.1744,-35.4455,N-protein
-0.101445,-0.127035,-0.0099268,0.193543,-26.0173,-27.6652,N-protein
-0.0098514,-0.119681,-0.229051,0.248727,-19.8077,-21.6468,N-protein
-0.0960547,-0.113473,-0.0243819,0.298195,-13.7557,-15.0835,N-protein
-0.0931636,-0.106841,-0.0234614,0.348383,-7.09137,-8.98266,N-protein
-0.0915193,-0.010267,0.0300476,0.310997,0.38641,7.29675,N-protein
-0.0901837,-0.0268163,0.0765146,0.399688,20.1898,23.0525,N-protein
-0.0886632,-0.0825774,0.102191,0.475469,47.2146,48.8796,N-protein
-0.0871256,-0.0818468,0.119073,0.556967,64.8819,65.0174,N-protein
-0.0856637,-0.0718114,0.121959,0.593522,89.5501,91.8827,N-protein
-0.0840558,-0.0635817,0.147531,0.711851,0.00123,0.00124,N-protein
-0.0827166,-0.0549344,0.178415,0.822496,0.00135,0.00145,N-protein
-0.0811237,-0.0440609,0.207042,0.966485,0.00124,0.00151,N-protein
-0.0797674,-0.0349649,0.181792,1.02578,52.9785,56.2649,N-protein
-0.0785235,-0.0265189,0.201094,0.11779,49.2669,59.6563,N-protein
-0.0776817,-0.0185478,0.026839,0.13412,69.0154,7.4707,N-protein
-0.0766032,-0.0114317,0.297814,1.55044,96.1736,0.00102,N-protein
-0.0742614,-0.00175896,0.327316,1.81852,0.00136,0.00129,N-protein
-0.0727784,-0.00123547,0.352433,2.19848,0.00162,0.00157,N-protein
-0.0713381,0.00648232,0.379026,2.81616,0.00188,0.00185,N-protein
-0.0694603,-0.0764759,0.405731,3.99112,0.00213,0.00213,N-protein
-0.0684488,0.0000464491,0.432435,6.41439,0.00238,0.00243,N-protein
-0.0665519,0.0118443,0.463573,11.3949,0.00266,0.00273,N-protein
-0.0651401,0.0121731,0.004899,1.3894,0.00295,0.00305,N-protein
-0.000000639,0.0292341,0.524852,1.2919,0.00326,0.00336,N-protein
-0.0622743,0.0361351,0.556742,12.9067,0.00352,0.00339,N-protein
-0.0607118,0.0408628,0.565966,11.7628,0.00374,0.00361,N-protein
-0.0594139,0.0478701,0.624049,12.3119,0.00397,0.00354,N-protein
-0.0578786,0.0051789,0.660464,12.7318,0.00407,0.00356,N-protein
-0.0565151,0.0627575,0.702568,13.0426,0.00409,0.00342,N-protein
-0.0055063,0.0726047,0.744783,13.2277,0.00403,0.00336,N-protein
-0.0536163,0.0830685,0.757488,13.3531,0.0036,0.0033,N-protein
-0.0522667,0.0946482,0.816059,1.3406,0.00348,0.00324,N-protein
-0.0531209,0.0871091,0.861897,13.3977,0.00338,0.00321,N-protein
-0.0050627,0.101009,0.916266,13.3283,0.00331,0.00321,N-protein
-0.0481711,0.103728,0.978552,13.1908,0.00326,0.00324,N-protein
-0.0470073,0.174578,1.03998,12.9805,0.00324,0.00314,N-protein
-0.0452085,0.113901,1.13812,12.6755,0.00328,0.00331,N-protein
-0.0435389,0.120976,1.12388,1.2267,0.00344,0.00345,N-protein
-0.0421305,0.127356,1.18287,11.7878,0.00348,0.0036,N-protein
-0.0040799,0.135172,1.24381,11.3918,0.00359,0.00385,N-protein
-0.0398318,0.142016,1.30693,1.1201,0.00374,0.00412,N-protein
-0.0379779,0.149288,1.37034,10.3694,0.00392,0.00443,N-protein
-0.0365294,0.155165,1.43746,10.5872,0.00409,0.00478,N-protein
-0.0035008,0.162184,1.50567,10.8224,0.00434,0.00541,N-protein
-0.0334999,0.170319,1.57622,11.0849,0.00458,0.00589,N-protein
-0.0322181,0.175973,1.65124,11.3936,0.00487,0.00637,N-protein
-0.0306892,0.183687,1.72846,11.7578,0.00517,0.0069,N-protein
-0.0292213,0.197013,1.78091,12.1697,0.0056,0.00737,N-protein
-0.0279714,0.198284,1.85253,12.6135,0.00607,0.00784,N-protein
-0.0308068,0.202875,1.95013,1.3068,0.00655,0.00821,N-protein
-0.0251042,0.209295,2.05154,13.5323,0.00688,0.0087,N-protein
-0.0235071,0.217993,2.15853,13.9734,0.00728,0.00914,N-protein
-0.0224085,0.225664,2.27813,14.4023,0.00756,0.00961,N-protein
-0.0206241,0.233248,2.40659,14.0621,0.00787,0.01009,N-protein
-0.0192348,0.240491,2.55377,14.3404,0.00835,0.01054,N-protein
-0.0177484,0.247414,2.72276,14.7826,0.00875,0.01109,N-protein
-0.0164406,0.025465,2.91924,15.2187,0.00921,0.01169,N-protein
-0.0149571,0.262167,3.15481,15.6498,0.0097,0.01226,N-protein
-0.0137224,0.269155,3.44543,1.6084,0.0102,0.01281,N-protein
-0.0122792,0.276961,3.80704,16.5335,0.01083,0.01344,N-protein
-0.0108268,0.283952,4.24895,17.0022,0.01136,0.01401,N-protein
-0.0199517,0.261943,3.90385,14.7338,0.01108,0.01364,N-protein
-0.0197741,0.248141,3.54458,12.7873,0.01087,0.01328,N-protein
-0.0251032,0.235889,3.18545,11.1268,0.01061,0.01287,N-protein
-0.0264686,0.224833,2.84851,9.75347,0.01035,0.01254,N-protein
-0.0281606,0.215184,2.50516,8.51159,0.01008,0.01213,N-protein
-0.0298162,0.020704,2.23684,7.52635,0.00978,0.01174,N-protein
-0.0284233,0.197907,2.00294,6.66794,0.00945,0.01133,N-protein
-0.0319628,0.190494,0.17957,5.92557,0.00905,0.01092,N-protein
-0.0320806,0.181641,1.61812,5.28404,0.0087,0.0105,N-protein
-0.0360964,0.173361,0.01464,4.72136,0.00832,0.01003,N-protein
-0.0379903,0.164266,1.33134,4.22971,0.00793,0.00961,N-protein
-0.0392314,0.156532,1.21797,3.79845,0.00754,0.00913,N-protein
-0.0410066,0.148933,1.11848,3.42589,0.00714,0.00867,N-protein
-0.0041403,0.140953,1.03183,3.09516,0.00676,0.00818,N-protein
-0.0439478,0.133195,1.00113,2.80102,0.00637,0.00772,N-protein
-0.0453771,0.125088,0.888321,2.53347,0.00598,0.00724,N-protein
-0.0468767,0.117702,0.813288,2.27919,0.00559,0.00677,N-protein
-0.0485197,0.109544,0.075158,2.03886,0.00521,0.00631,N-protein
-0.0502027,0.010238,0.692545,1.81069,0.00483,0.00589,N-protein
-0.0515637,0.0249397,0.063885,1.59503,0.00446,0.00545,N-protein
-0.0529339,0.0782999,0.586541,1.38922,0.00411,0.00504,N-protein
-0.0054403,0.0079031,0.558419,1.20268,0.00383,0.00464,N-protein
-0.0558054,0.0702456,0.521358,0.10252,0.00349,0.00426,N-protein
-0.0573501,0.0614631,0.453988,1.04935,0.00317,0.0039,N-protein
-0.0056709,0.0570949,0.408574,0.719433,0.00289,0.00357,N-protein
-0.0596333,0.0004391,0.364942,0.575362,0.00263,0.00325,N-protein
-0.0613053,0.0318123,0.329183,0.473041,0.00238,0.00293,N-protein
-0.0629045,0.0232178,0.292229,0.348633,0.00217,0.00262,N-protein
-0.0642382,0.0145367,0.254672,0.024568,0.00197,0.00234,N-protein
-0.0065949,0.0158267,0.225388,0.155545,0.00178,0.00202,N-protein
-0.0674418,0.0437164,0.189824,0.002366,0.00159,0.00175,N-protein
-0.0068811,0.0108539,0.015866,0.0209157,0.0014,0.0015,N-protein
-0.0699815,0.000111338,0.126684,-0.101109,0.00124,0.00129,N-protein
-0.0714715,-0.000428318,0.108297,-0.141482,0.00111,0.00114,N-protein
-0.000000729,-0.00159253,0.0157041,-0.150013,98.2804,9.3587,N-protein
-0.0742433,-0.151351,0.0325624,-0.212934,84.8754,76.6664,N-protein
-0.0759262,-0.00136203,-0.0208896,-0.270493,71.4964,62.4415,N-protein
-0.0771976,0.0311031,-0.0289923,-0.323614,58.9998,50.4734,N-protein
-0.0787297,-0.0490942,-0.0092643,-0.374504,48.2648,42.7447,N-protein
-0.0008012,-0.0476778,-0.104929,-0.424168,41.3205,36.9288,N-protein
-0.0813203,-0.0545015,-0.0547924,-0.475478,3.3965,3.0847,N-protein
-0.0007953,-0.0064647,-0.124661,-0.528322,26.1504,23.0556,N-protein
-0.0832883,-0.0750868,-0.153413,-0.514262,18.1576,15.4917,N-protein
-0.0854122,-0.0852803,-0.186575,-0.006024,10.3145,8.48794,N-protein
-0.0868147,-0.0959686,-0.214395,-0.677046,-4.61315,-6.89427,N-protein
-0.0088397,-0.206602,-0.241998,-0.754352,-20.1211,-17.8492,N-protein
-0.0896623,-0.0333225,-0.267582,-0.842606,-24.1939,-26.7611,N-protein
-0.0090443,-0.187932,-0.291727,-0.979533,-21.4038,-23.5571,N-protein
-0.0091487,-0.001062,-0.316184,-1.02335,-22.8621,-23.6774,N-protein
-0.0947791,-0.114826,-0.335159,-1.12804,-2.2526,-26.7511,N-protein
-0.0972365,-0.121916,-0.359264,-1.12755,-27.3397,-28.0162,N-protein
-0.0986415,-0.127975,-0.382367,-1.25485,-34.9161,-32.7932,N-protein
-0.0992183,-0.134373,-0.402601,-1.40107,-50.3786,-42.9565,N-protein
-0.0999156,-0.142192,-0.426184,-1.58004,-82.5658,-67.1148,N-protein
-0.100504,-0.148955,-0.411594,-1.80425,-0.00104,-81.0443,N-protein
-0.101186,-0.156217,-0.434283,-2.11316,-0.00105,-89.7559,N-protein
-0.101814,-0.161798,-0.483413,-2.57334,-0.00102,-9.9995,N-protein
-0.102413,-0.168182,-0.507974,-3.35849,-0.00118,-0.00115,N-protein
-0.244227,-0.175655,-0.053612,-4.87926,-0.00133,-0.00121,N-protein
-0.105757,-0.018193,-0.540613,-8.71079,-0.00146,-0.00129,N-protein
-0.107661,-0.188088,-0.584798,-10.3531,-0.00156,-0.00131,N-protein
-0.108524,-0.019544,-0.609747,-1.0444,-0.00162,-0.00132,N-protein
-0.010937,-0.200701,-0.640728,-11.4898,-0.00162,-0.00124,N-protein
-0.110832,-0.205427,-0.668559,-12.1796,-0.0016,-0.00131,N-protein
-0.112054,-0.213752,-0.697851,-12.9058,-0.00158,-0.0014,N-protein
-0.113541,-0.220328,-0.731979,-13.4054,-0.00157,-0.00152,N-protein
-0.011442,-0.022678,-0.759332,-13.6879,-0.00158,-0.00166,N-protein
-0.116183,-0.233334,-0.079606,-13.8238,-0.00156,-0.00193,N-protein
-0.001176,-0.242718,-0.824551,-13.8381,-0.00165,-0.00216,N-protein
-0.118531,-0.245174,-0.862209,-13.7708,-0.00176,-0.00243,N-protein
-0.120544,-0.025224,-0.898155,-13.6411,-0.00189,-0.00276,N-protein
-0.121117,-0.258234,-0.918008,-13.5141,-0.00208,-0.00303,N-protein
-0.123887,-0.265299,-0.978867,-13.3549,-0.00234,-0.00331,N-protein
-0.123658,-0.271933,-0.972158,-13.1861,-0.0026,-0.00361,N-protein
-0.125848,-0.277147,-0.10328,-12.9665,-0.00293,-0.00397,N-protein
-0.126207,-0.283264,-1.08321,-11.3987,-0.00325,-0.00445,N-protein
-0.128884,-0.288936,-1.12463,-11.3234,-0.00376,-0.00495,N-protein
-0.012891,-0.296089,-1.17915,-1.1187,-0.00427,-0.00539,N-protein
-0.130608,-0.301579,-1.23221,-0.1103,-0.00469,-0.00598,N-protein
-0.131557,-0.307855,-1.28503,-10.9185,-0.00543,-0.00668,N-protein
-0.133386,-0.307506,-1.34003,-10.8876,-0.00579,-0.00714,N-protein
-0.134669,-0.317548,-1.39844,-10.9523,-0.00635,-0.00773,N-protein
-0.136132,-0.324105,-1.45818,-11.0719,-0.0068,-0.00815,N-protein
-0.137059,-0.331092,-1.52181,-11.2455,-0.0074,-0.00874,N-protein
-0.138106,-0.336753,-1.58807,-11.4704,-0.00787,-0.00923,N-protein
-0.140177,-0.034326,-1.65835,-11.6997,-0.00849,-0.00969,N-protein
-0.141318,-0.347835,-1.73328,-10.4109,-0.00899,-0.01024,N-protein
-0.142058,-0.035467,-1.81384,-10.8192,-0.00957,-0.01082,N-protein
-0.014361,-0.360621,-1.90073,-11.2201,-0.01016,-0.01143,N-protein
-0.014513,-0.366855,-1.94979,-11.6149,-0.01092,-0.01214,N-protein
-0.146452,-0.371671,-2.05578,-11.9822,-0.01154,-0.01278,N-protein
-0.147376,-0.377127,-2.17619,-12.3316,-0.01218,-0.01358,N-protein
-0.148789,-0.379795,-2.30747,-12.6147,-0.01292,-0.01424,N-protein
-0.150472,-0.388234,-2.45457,-12.9532,-0.01361,-0.01498,N-protein
-0.151833,-0.039472,-2.61495,-13.2809,-0.0144,-0.01564,N-protein
-0.151558,-0.399921,-2.81873,-13.6271,-0.01515,-0.01636,N-protein
-0.153689,-0.040587,-0.03067,-13.9955,-0.01595,-0.01708,N-protein
-0.154641,-0.412131,-0.33706,-13.8075,-0.01674,-0.01789,N-protein
-0.156468,-0.404878,-3.74088,-0.1376,-0.01749,-0.01862,N-protein
-0.157961,-0.414484,-4.18211,-14.2894,-0.01829,-0.01944,N-protein
-0.275136,-0.10902,-29.0143,-0.00114,-0.01895,-0.02051,N-protein
-0.106734,-1.01625,-21.3828,-56.4701,-0.01001,-0.01673,N-protein
-0.0284657,-0.706051,-16.5515,-35.7838,-0.00613,-0.01663,N-protein
-0.0835894,-0.661937,-13.4281,-24.0525,-0.00508,-0.01669,N-protein
-0.0757368,-0.629185,-11.1767,-17.7081,-0.00462,-0.01628,N-protein
-0.0691858,-0.605821,-9.76749,-14.1024,-0.00437,-0.0158,N-protein
-0.0649485,-0.583659,-8.03052,-11.7455,-0.0042,-0.01531,N-protein
-0.0606802,-0.564474,-7.01456,-10.0672,-0.00404,-0.01477,N-protein
-0.0570959,-0.546671,-6.18645,-8.84909,-0.00388,-0.0142,N-protein
-0.0533939,-0.530074,-5.50022,-7.70909,-0.00373,-0.0136,N-protein
-0.0499576,-0.514012,-4.92894,-6.90273,-0.00358,-0.01302,N-protein
-0.0467228,-0.498147,-4.44057,-6.22941,-0.00344,-0.01241,N-protein
-0.0433977,-0.483681,-4.01773,-5.66119,-0.00327,-0.01182,N-protein
-0.0401462,-0.468323,-3.64955,-5.17026,-0.00309,-0.01122,N-protein
-0.0375762,-0.454066,-3.32206,-4.73877,-0.00293,-0.01064,N-protein
-0.0340914,-0.438864,-3.02693,-4.35878,-0.00277,-0.01011,N-protein
-0.0311857,-0.042502,-2.75971,-4.01745,-0.00261,-0.00956,N-protein
-0.0028185,-0.004121,-2.51235,-0.37075,-0.00246,-0.009,N-protein
-0.0258131,-0.398894,-0.22843,-3.42253,-0.00231,-0.00846,N-protein
-0.0223759,-0.384989,-2.07825,-3.16515,-0.00214,-0.00792,N-protein
-0.0216056,-0.037836,-1.86094,-2.90674,-0.00199,-0.00739,N-protein
-0.0170012,-0.361718,-1.66896,-2.66907,-0.00185,-0.00684,N-protein
-0.0014537,-0.347109,-1.49171,-2.44308,-0.00171,-0.00627,N-protein
